,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Don Adams,1970-71,23.0,['SDR' 'TOT' 'HOU' 'ATL' 'DET' 'SSL' 'BUF'],NBA,SF,82.0,,36.3,5.0,12.6,0.429,0.0,0.1,0.0,5.0,12.5,0.433,0.429,3.2,4.2,0.875,2.2,4.3,7.1,4.4,1.9,0.4,2.6,4.2,13.1,1,36.0,18.0,9.0,6.0,2.0,13.2,['NWESTERN'],,0,0,0,1,1970,
0,Don Asmonga,1953-54,25.0,['BLB'],NBA,,7.0,,6.6,0.3,2.1,0.133,,,,,,,,0.1,0.1,1.0,,,0.1,0.7,,,,1.7,0.7,0,4.0,,,,,,,,0,0,0,,,
0,Greg Anthony,1991-92,24.0,['NYK' 'VAN' 'SEA' 'POR' 'TOT' 'CHI' 'MIL'],NBA,PG,82.0,68.0,30.4,4.7,11.3,0.437,1.4,3.9,0.415,3.4,7.4,0.522,0.532,3.3,4.3,0.789,0.6,2.4,2.8,6.9,2.0,0.2,2.3,2.1,14.0,1,32.0,10.0,15.0,7.0,2.0,29.7,['PORTLAND' 'UNLV'],https://www.basketball-reference.com/req/202106291/images/headshots/anthogr01.jpg,0,0,0,12,1991,
0,Blake Ahearn,2007-08,23.0,['MIA' 'SAS' 'UTA'],NBA,PG,12.0,0.0,14.8,1.3,4.8,0.333,0.8,2.8,0.5,0.5,1.9,0.4,0.5,2.5,2.6,1.0,0.1,1.5,1.6,1.6,0.5,0.0,1.3,1.7,5.8,0,15.0,4.0,5.0,2.0,,10.2,,https://www.basketball-reference.com/req/202106291/images/headshots/ahearbl01.jpg,0,0,0,,,
0,Nickeil Alexander-Walker,2019-20,21.0,['NOP' 'TOT' 'UTA' 'MIN'],NBA,SG,65.0,21.0,26.3,4.7,12.6,0.488,1.9,6.1,0.402,2.8,6.5,0.578,0.591,1.4,1.9,0.917,0.7,2.8,3.3,2.8,1.0,0.5,1.7,1.9,12.8,1,37.0,14.0,9.0,4.0,3.0,29.7,['VATECH'],https://www.basketball-reference.com/req/202106291/images/headshots/alexani01.jpg,0,0,0,17,2019,
0,Deng Adel,2018-19,21.0,['CLE'],NBA,SF,19.0,3.0,10.2,0.6,1.9,0.306,0.3,1.2,0.261,0.3,0.7,0.385,0.389,0.2,0.2,1.0,0.2,0.8,1.0,0.3,0.1,0.2,0.3,0.7,1.7,0,6.0,2.0,2.0,1.0,2.0,6.4,['LOUISVILLE'],https://www.basketball-reference.com/req/202106291/images/headshots/adelde01.jpg,0,0,0,,,
0,Jeff Adrien,2010-11,24.0,['GSW' 'HOU' 'CHA' 'TOT' 'MIL' 'MIN'],NBA,PF,53.0,12.0,25.2,4.3,8.4,0.55,0.0,0.0,0.0,4.3,8.4,0.55,0.55,2.3,3.4,0.67,2.5,5.3,7.8,1.1,0.6,0.8,1.1,2.6,10.9,1,21.0,17.0,4.0,4.0,4.0,23.9,['UCONN'],https://www.basketball-reference.com/req/202106291/images/headshots/adrieje01.jpg,0,0,0,,,
0,Jay Arnette,1963-64,25.0,['CIN'],NBA,PG,63.0,,10.5,1.5,4.1,0.371,,,,,,,,0.9,1.2,0.778,,,1.1,1.5,,,,2.2,3.8,0,18.0,5.0,7.0,,,,['TEXAS'],,0,0,0,1,1960,
0,Álex Abrines,2016-17,23.0,['OKC'],NBA,SG,75.0,8.0,19.0,2.0,5.1,0.395,1.4,4.1,0.381,0.6,1.4,0.5,0.54,0.6,0.7,0.923,0.3,1.4,1.5,0.6,0.5,0.2,0.5,1.7,6.0,0,25.0,6.0,3.0,4.0,2.0,17.1,,https://www.basketball-reference.com/req/202106291/images/headshots/abrinal01.jpg,0,0,0,2,2013,
0,Jesse Arnelle,1955-56,22.0,['FTW'],NBA,PF,31.0,,13.2,1.7,5.3,0.317,,,,,,,,1.4,2.2,0.623,,,5.5,0.6,,,,1.9,4.7,0,12.0,10.0,1.0,,,,['PENNST'],,0,0,0,7,1955,
0,Al Attles,1960-61,24.0,['PHW' 'SFW'],NBA,PG,79.0,,32.9,4.6,9.7,0.503,,,,,,,,2.6,3.9,0.694,,,4.7,6.0,,,,4.2,11.3,0,33.0,13.0,17.0,,,,['NCAT'],https://www.basketball-reference.com/req/202106291/images/headshots/attleal01.jpg,0,0,0,7,1960,1.0
0,Steve Alford,1987-88,23.0,['DAL' 'TOT' 'GSW'],NBA,PG,66.0,3.0,15.2,2.5,5.5,0.504,0.4,0.9,0.377,2.2,4.6,0.553,0.534,0.9,1.0,0.946,0.3,1.0,1.2,1.5,0.8,0.1,0.8,0.9,6.3,1,17.0,4.0,7.0,4.0,2.0,15.9,['INDIANA'],,0,0,0,3,1987,
0,Jerome Anderson,1975-76,22.0,['BOS' 'IND'],NBA,SG,27.0,,6.1,1.1,2.2,0.556,,,,,,,,0.5,0.7,0.7,0.3,0.4,0.6,0.4,0.2,0.1,,1.1,2.8,0,14.0,3.0,1.0,2.0,1.0,,['WVIRGINIA'],,0,1,0,17,1975,
0,Jamel Artis,2017-18,25.0,['ORL'],NBA,SG,15.0,1.0,18.6,2.1,5.3,0.392,0.5,1.9,0.276,1.5,3.3,0.46,0.443,0.5,0.8,0.583,0.3,2.3,2.5,1.2,0.1,0.2,0.5,0.7,5.1,0,18.0,6.0,4.0,1.0,1.0,14.8,['PITT'],https://www.basketball-reference.com/req/202106291/images/headshots/artisja01.jpg,0,0,0,,,
0,Henry Akin,1966-67,22.0,['NYK' 'SEA' 'KEN'],NBA,PF,50.0,,12.5,1.7,4.6,0.361,0.0,1.0,0.0,1.7,4.6,0.5,0.361,1.0,1.5,0.703,0.0,2.0,2.4,0.5,,,2.0,1.6,3.8,0,14.0,9.0,4.0,,,,['MOREHEAD'],,0,0,0,1,1966,
0,David Andersen,2009-10,29.0,['HOU' 'TOT' 'TOR' 'NOH'],NBA,C,63.0,0.0,14.1,2.3,5.4,0.489,0.4,1.2,0.385,1.9,4.2,0.541,0.521,0.7,1.1,1.0,0.9,2.4,3.3,0.7,0.3,0.3,0.7,1.9,5.8,1,19.0,11.0,3.0,3.0,1.0,16.3,,https://www.basketball-reference.com/req/202106291/images/headshots/anderda03.jpg,0,0,0,8,2002,
0,Jaylen Adams,2018-19,22.0,['ATL' 'MIL'],NBA,PG,34.0,1.0,12.6,1.1,3.2,0.345,0.7,2.2,0.338,0.4,1.1,0.361,0.459,0.2,0.3,0.778,0.3,1.4,1.8,1.9,0.4,0.1,0.8,1.3,3.2,0,14.0,5.0,7.0,4.0,1.0,10.3,['STBONNY'],https://www.basketball-reference.com/req/202106291/images/headshots/adamsja01.jpg,0,0,0,,,
0,Don Anielak,1954-55,24.0,['NYK'],NBA,,1.0,,10.0,0.0,4.0,0.0,,,,,,,,3.0,4.0,0.75,,,2.0,0.0,,,,0.0,3.0,0,3.0,2.0,,,,,,,0,0,0,8,1954,
0,Victor Alexander,1991-92,22.0,['GSW' 'DET'],NBA,C,80.0,59.0,24.7,4.8,9.3,0.53,0.1,0.5,0.455,4.6,9.0,0.54,0.532,1.5,2.3,0.691,1.8,4.1,5.8,1.3,0.6,0.8,1.7,3.0,11.2,0,29.0,17.0,5.0,4.0,3.0,30.9,['IOWAST'],,0,0,0,17,1991,
0,Nick Anderson,1989-90,22.0,['ORL' 'SAC' 'MEM'],NBA,SG,81.0,81.0,37.0,8.0,17.4,0.494,2.4,6.4,0.415,7.5,16.0,0.545,0.573,3.8,5.1,0.741,1.7,4.8,6.4,4.1,1.9,0.7,2.1,2.5,19.9,0,50.0,15.0,12.0,8.0,4.0,43.0,['ILLINOIS'],https://www.basketball-reference.com/req/202106291/images/headshots/anderni01.jpg,0,0,0,11,1989,1.0
0,Randy Allen,1988-89,24.0,['SAC'],NBA,SG,63.0,6.0,11.8,1.7,3.8,0.444,0.0,0.1,0.0,1.7,3.7,0.457,0.444,0.4,0.7,0.535,0.8,1.4,2.2,0.4,0.3,0.3,0.4,1.6,3.7,0,14.0,7.0,2.0,3.0,2.0,13.0,['FLORIDAST'],,0,0,0,,,
0,Kenny Anderson,1991-92,21.0,['NJN' 'TOT' 'CHH' 'POR' 'BOS' 'SEA' 'NOH' 'IND' 'ATL' 'LAC'],NBA,PG,82.0,82.0,38.2,7.0,16.8,0.454,1.6,4.5,0.5,6.6,15.2,0.505,0.515,4.9,6.1,0.841,1.2,3.3,4.4,9.6,2.0,0.3,3.2,2.8,18.8,1,45.0,13.0,18.0,6.0,2.0,44.0,['GATECH'],https://www.basketball-reference.com/req/202106291/images/headshots/anderke01.jpg,1,0,0,2,1991,5.0
0,Antonio Anderson,2009-10,24.0,['OKC'],NBA,SF,1.0,0.0,15.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0,2.0,1.0,,,,-0.4,['MEMPHIS'],https://www.basketball-reference.com/req/202106291/images/headshots/anderan02.jpg,0,0,0,,,
0,Chet Aubuchon,1946-47,30.0,['DTF'],BAA,,30.0,,,0.8,3.0,0.253,,,,,,,,0.6,1.2,0.543,,,,0.7,,,,1.5,2.2,0,9.0,,,,,,,,0,0,0,,,
0,Ty-Shon Alexander,2020-21,22.0,['PHO'],NBA,SG,15.0,0.0,3.1,0.2,0.8,0.25,0.1,0.6,0.222,0.1,0.2,0.333,0.333,0.1,0.1,0.5,0.1,0.5,0.7,0.4,0.0,0.1,0.2,0.1,0.6,0,4.0,3.0,2.0,,1.0,4.4,['CREIGHTON'],https://www.basketball-reference.com/req/202106291/images/headshots/alexaty01.jpg,0,0,0,,,
0,Curly Armstrong,1948-49,30.0,['FTW'],BAA,,63.0,,,2.5,8.2,0.31,,,,,,,,2.7,3.8,0.705,,,2.3,2.8,,,,3.4,7.3,0,26.0,1.0,7.0,,,,,,0,0,0,,,
0,D.J. Augustin,2008-09,21.0,['CHA' 'IND' 'TOT' 'TOR' 'CHI' 'DET' 'OKC' 'DEN' 'ORL' 'MIL' 'HOU' 'LAL'],NBA,PG,82.0,82.0,33.6,4.9,11.7,0.47,2.2,5.3,0.439,3.5,7.6,0.556,0.622,3.3,3.6,1.0,0.5,2.3,2.7,6.4,0.9,0.1,2.3,2.3,14.9,1,35.0,9.0,14.0,5.0,2.0,30.2,['TEXAS'],https://www.basketball-reference.com/req/202106291/images/headshots/augusdj01.jpg,0,0,0,9,2008,
0,Ashraf Amaya,1995-96,24.0,['VAN' 'WSB'],NBA,PF,54.0,34.0,20.4,2.2,4.7,0.48,0.0,0.0,1.0,2.2,4.6,0.482,0.48,1.8,2.8,0.651,2.1,3.5,5.6,0.6,0.4,0.2,1.1,2.8,6.3,0,18.0,16.0,4.0,2.0,1.0,15.5,['SILLINOIS'],,0,0,0,,,
0,Ray Allen,1996-97,21.0,['MIL' 'TOT' 'SEA' 'BOS' 'MIA'],NBA,SG,82.0,82.0,41.3,9.2,21.0,0.491,3.4,8.4,0.453,6.2,12.9,0.556,0.577,5.1,5.6,0.952,1.7,4.0,5.6,5.9,1.6,0.3,3.2,3.2,26.4,1,54.0,13.0,13.0,6.0,2.0,44.3,['UCONN'],https://www.basketball-reference.com/req/202106291/images/headshots/allenra02.jpg,10,2,0,5,1996,3.0
0,Mark Aguirre,1981-82,22.0,['DAL' 'TOT' 'DET' 'LAC'],NBA,SF,81.0,80.0,36.7,11.7,22.3,0.524,0.9,2.4,0.398,11.5,21.6,0.532,0.528,5.9,7.9,0.77,2.4,3.9,6.3,4.6,1.1,0.7,3.6,3.1,29.5,1,49.0,15.0,17.0,5.0,3.0,41.3,['DEPAUL'],https://www.basketball-reference.com/req/202106291/images/headshots/aguirma01.jpg,3,2,0,1,1981,2.0
0,Cliff Anderson,1967-68,23.0,['LAL' 'DNR' 'TOT' 'CLE' 'PHI'],NBA,SG,35.0,,8.3,1.3,3.1,0.5,0.0,0.0,,1.3,3.1,0.5,0.5,1.8,2.6,0.714,0.3,1.0,2.2,1.3,,,1.0,1.7,3.9,1,20.0,10.0,6.0,,,,['STJOSEPHS'],,0,0,0,4,1967,
0,Darrell Arthur,2008-09,20.0,['MEM' 'DEN'],NBA,PF,80.0,64.0,21.7,3.9,7.8,0.497,1.3,2.9,0.453,3.9,7.7,0.583,0.565,1.4,1.7,0.864,1.4,3.1,4.6,1.4,0.8,0.8,1.1,2.9,9.1,0,24.0,15.0,6.0,4.0,5.0,22.2,['KANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/arthuda01.jpg,0,0,0,27,2008,
0,Cole Aldrich,2010-11,22.0,['OKC' 'TOT' 'HOU' 'SAC' 'NYK' 'LAC' 'MIN'],NBA,C,62.0,16.0,16.0,2.4,4.9,0.596,0.0,0.0,,2.4,4.9,0.596,0.596,1.0,1.4,0.929,1.7,3.9,5.5,1.2,0.8,1.1,1.1,2.3,5.5,1,24.0,19.0,5.0,5.0,5.0,25.1,['KANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/aldrico01.jpg,0,0,0,11,2010,
0,John Amaechi,1995-96,25.0,['CLE' 'ORL' 'UTA'],NBA,PF,82.0,53.0,21.1,3.8,8.8,0.437,0.0,0.1,0.167,3.8,8.7,0.439,0.438,2.8,3.6,0.766,1.0,2.6,3.3,1.2,0.4,0.5,1.7,2.1,10.5,0,31.0,10.0,4.0,3.0,3.0,21.4,['VANDY' 'PENNST'],,0,0,0,,,
0,John Arthurs,1969-70,22.0,['MIL'],NBA,,11.0,,7.8,1.1,3.2,0.343,,,,,,,,1.0,1.4,0.733,,,1.3,1.5,,,,1.4,3.2,0,13.0,3.0,5.0,,,,['TULANE'],,0,0,0,2,1969,
0,Malik Allen,2001-02,23.0,['MIA' 'TOT' 'CHA' 'CHI' 'NJN' 'DAL' 'MIL' 'DEN' 'ORL'],NBA,PF,80.0,73.0,29.0,4.2,9.9,0.5,0.0,0.1,1.0,4.2,9.8,0.5,0.5,1.2,1.5,0.929,1.7,3.6,5.3,0.8,0.5,1.0,1.6,2.9,9.6,1,23.0,13.0,4.0,3.0,4.0,17.0,['VILLANOVA'],https://www.basketball-reference.com/req/202106291/images/headshots/allenma01.jpg,0,0,0,,,
0,Keith Appling,2015-16,23.0,['ORL'],NBA,PG,5.0,0.0,5.4,0.4,1.6,0.25,0.0,0.6,0.0,0.4,1.0,0.4,0.25,0.4,0.4,1.0,0.0,0.2,0.2,0.2,0.2,0.0,0.6,1.0,1.2,0,4.0,1.0,1.0,1.0,,0.4,['MICHIGANST'],https://www.basketball-reference.com/req/202106291/images/headshots/applike01.jpg,0,0,0,,,
0,Matt Aitch,1967-68,23.0,['INA'],ABA,PF,45.0,,14.2,2.2,5.5,0.405,0.0,0.0,0.0,2.2,5.4,0.408,0.405,1.2,1.7,0.675,,,3.6,0.4,,,0.8,1.5,5.6,0,19.0,13.0,2.0,,,,,,0,0,0,2,1967,
0,Mark Acres,1987-88,25.0,['BOS' 'ORL' 'TOT' 'HOU' 'WSB'],NBA,C,80.0,50.0,21.1,2.0,3.6,0.6,0.2,0.3,1.0,2.0,3.5,0.6,0.6,1.0,1.5,0.761,2.1,3.5,5.4,0.8,0.5,0.5,0.9,3.2,4.8,1,19.0,17.0,4.0,4.0,3.0,19.6,['ORALROB'],,0,0,0,16,1985,
0,Tom Abernethy,1976-77,22.0,['LAL' 'GSW' 'TOT' 'IND'],NBA,SF,73.0,,19.7,2.8,5.5,0.515,0.0,0.0,0.0,2.8,5.5,0.515,0.515,1.4,1.9,0.82,1.6,2.5,4.2,1.4,0.8,0.3,0.7,1.9,6.8,1,24.0,12.0,6.0,4.0,3.0,19.5,['INDIANA'],,0,0,0,9,1976,
0,Odis Allison,1971-72,22.0,['GSW'],NBA,SF,36.0,,4.6,0.5,2.2,0.218,,,,,,,,0.9,1.7,0.541,,,1.3,0.3,,,,0.9,1.9,0,7.0,7.0,3.0,,,,['UNLV'],,0,0,0,8,1971,
0,Isaac Austin,1991-92,22.0,['UTA' 'PHI' 'MIA' 'TOT' 'LAC' 'ORL' 'WAS' 'VAN' 'MEM'],NBA,C,82.0,50.0,34.4,5.9,13.0,0.502,0.1,0.5,0.286,5.9,12.8,0.505,0.502,3.4,5.2,1.0,3.1,5.7,8.7,3.4,1.0,0.8,3.4,3.1,15.2,1,33.0,22.0,6.0,5.0,4.0,25.2,['ARIZONAST'],,0,0,0,21,1991,
0,Darrell Allums,1980-81,22.0,['DAL'],NBA,PF,22.0,,12.5,1.0,3.0,0.343,0.0,0.0,0.0,1.0,3.0,0.348,0.343,0.6,1.0,0.591,0.9,2.1,3.0,1.1,0.2,0.4,1.0,2.3,2.7,0,11.0,8.0,4.0,2.0,2.0,4.2,['UCLA'],,0,0,0,11,1980,
0,Greg Anderson,1987-88,23.0,['SAS' 'MIL' 'TOT' 'NJN' 'DEN' 'DET' 'ATL'],NBA,PF,82.0,82.0,34.1,5.6,11.1,1.0,0.0,0.1,0.333,5.6,11.1,1.0,1.0,2.5,4.9,0.667,4.1,7.4,11.5,1.0,2.0,1.5,2.5,4.0,13.7,1,31.0,22.0,6.0,5.0,6.0,28.7,['HOUSTON'],,0,0,0,23,1987,
0,Kadeem Allen,2017-18,25.0,['BOS' 'NYK'],NBA,PG,19.0,1.0,21.9,3.4,7.4,0.461,0.9,1.9,0.472,2.5,5.5,0.545,0.521,2.2,2.8,0.778,0.4,2.3,2.7,4.0,0.8,0.2,1.4,2.4,9.9,0,25.0,5.0,9.0,3.0,1.0,21.3,['ARIZONA'],https://www.basketball-reference.com/req/202106291/images/headshots/allenka01.jpg,0,0,0,23,2017,
0,Joel Anthony,2007-08,25.0,['MIA' 'TOT' 'BOS' 'DET' 'SAS'],NBA,PF,80.0,51.0,21.1,1.3,2.5,0.625,0.0,0.0,,1.3,2.5,0.625,0.625,1.2,2.0,1.0,1.6,2.3,3.9,0.4,0.6,1.4,0.7,2.6,3.5,1,13.0,16.0,3.0,3.0,8.0,19.4,['UNLV'],https://www.basketball-reference.com/req/202106291/images/headshots/anthojo01.jpg,0,2,0,,,
0,Brandon Armstrong,2001-02,21.0,['NJN'],NBA,SG,56.0,0.0,7.8,1.2,3.1,0.371,0.3,0.9,0.365,0.8,2.2,0.381,0.426,0.3,0.4,0.833,0.3,0.6,0.8,0.3,0.2,0.1,0.4,0.9,2.7,0,14.0,4.0,4.0,2.0,1.0,10.6,['PEPPERDINE'],,0,0,0,23,2001,
0,Jarrett Allen,2017-18,19.0,['BRK' 'TOT' 'CLE'],NBA,C,80.0,80.0,32.6,6.6,9.7,0.677,0.1,0.6,0.333,6.6,9.6,0.688,0.678,3.8,5.1,0.776,3.4,7.3,10.8,1.7,0.8,1.6,1.8,2.3,16.1,1,29.0,24.0,8.0,3.0,6.0,32.8,['TEXAS'],https://www.basketball-reference.com/req/202106291/images/headshots/allenja01.jpg,1,0,0,22,2017,
0,Ron Anderson,1984-85,26.0,['CLE' 'TOT' 'IND' 'PHI' 'NJN' 'WSB'],NBA,SF,82.0,30.0,31.9,6.9,14.0,0.5,0.6,1.7,0.5,6.9,13.9,0.586,0.5,2.4,2.8,0.877,2.1,3.2,5.0,2.3,1.0,0.3,1.5,2.0,16.2,1,36.0,15.0,8.0,5.0,2.0,31.9,['FRESNOST'],,0,0,0,3,1984,
0,Trevor Ariza,2004-05,19.0,['NYK' 'TOT' 'ORL' 'LAL' 'HOU' 'NOH' 'WAS' 'PHO' 'SAC' 'POR' 'MIA'],NBA,SF,82.0,82.0,36.5,5.5,13.9,0.539,2.5,6.9,0.407,3.6,8.2,0.595,0.597,2.2,3.2,0.872,1.7,5.1,6.2,3.8,2.0,0.6,2.2,2.4,14.9,1,40.0,15.0,11.0,6.0,4.0,34.5,['UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/arizatr01.jpg,0,1,0,14,2004,1.0
0,Zaid Abdul-Aziz,1968-69,22.0,['TOT' 'CIN' 'MIL' 'SEA' 'HOU' 'BUF' 'BOS'],NBA,C,80.0,,31.1,5.6,12.9,0.467,,,,,,,,2.7,3.7,0.804,3.3,8.4,13.0,2.1,1.0,1.3,1.5,3.4,13.8,1,37.0,27.0,8.0,4.0,4.0,6.3,['IOWAST'],,0,0,0,5,1968,
0,Forest Able,1956-57,24.0,['SYR'],NBA,,1.0,,1.0,0.0,2.0,0.0,,,,,,,,0.0,0.0,,,,1.0,1.0,,,,1.0,0.0,0,,1.0,1.0,,,,['LOUISVILLE' 'WKENTUCKY'],,0,0,0,5,1956,
0,Bam Adebayo,2017-18,20.0,['MIA'],NBA,C,82.0,75.0,34.6,8.0,14.9,0.576,0.0,0.2,0.25,8.0,14.7,0.588,0.579,4.6,6.1,0.806,2.5,7.8,10.2,5.4,1.4,1.3,2.8,3.1,20.4,0,41.0,21.0,11.0,6.0,5.0,37.6,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/adebaba01.jpg,2,0,0,14,2017,5.0
0,Tate Armstrong,1977-78,22.0,['CHI'],NBA,SG,66.0,,10.8,2.0,4.2,0.468,,,,,,,,0.4,0.5,0.815,0.4,0.7,1.0,1.2,0.4,0.0,0.9,0.8,4.3,0,22.0,6.0,5.0,4.0,,15.9,['DUKE'],,0,0,0,13,1977,
0,Alan Anderson,2005-06,23.0,['CHA' 'TOR' 'BRK' 'WAS' 'LAC'],NBA,SF,78.0,26.0,27.1,3.6,9.5,0.457,1.5,4.4,0.414,2.2,5.1,0.53,0.526,1.9,2.3,0.857,0.6,2.3,2.8,1.6,0.8,0.2,1.5,2.1,10.7,0,35.0,8.0,8.0,3.0,3.0,27.8,['MICHIGANST'],https://www.basketball-reference.com/req/202106291/images/headshots/anderal01.jpg,0,0,0,,,
0,Udoka Azubuike,2020-21,21.0,['UTA'],NBA,C,36.0,6.0,11.5,2.2,2.9,0.819,0.0,0.0,,2.2,2.9,0.819,0.819,0.5,0.7,0.8,1.1,3.1,4.2,0.3,0.2,0.6,0.7,1.5,4.7,0,13.0,14.0,1.0,2.0,3.0,14.6,['KANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/azubuud01.jpg,0,0,0,27,2020,
0,Kareem Abdul-Jabbar,1969-70,22.0,['MIL' 'LAL'],NBA,C,82.0,80.0,44.2,14.3,24.9,0.604,0.0,0.0,0.333,14.3,24.9,0.604,0.604,6.2,9.1,0.783,3.5,13.5,16.9,5.4,1.7,4.1,3.6,3.6,34.8,0,55.0,34.0,14.0,7.0,11.0,42.5,['UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/abdulka01.jpg,19,6,1,1,1969,21.0
0,Rawle Alkins,2018-19,21.0,['CHI'],NBA,SG,10.0,1.0,12.0,1.3,3.9,0.333,0.3,1.2,0.25,1.0,2.7,0.37,0.372,0.8,1.2,0.667,1.1,1.5,2.6,1.3,0.1,0.0,0.8,0.7,3.7,0,11.0,8.0,3.0,1.0,,8.4,['ARIZONA'],https://www.basketball-reference.com/req/202106291/images/headshots/alkinra01.jpg,0,0,0,,,
